loc,1584826586,0,46.51888166666666,6.565925
loc,1584826592,1,46.51888166666666,6.565925
loc,1584826592,0,46.5189,6.565788333333334
loc,1584826594,1,46.5189,6.565788333333334
loc,1584826594,0,46.51891833333334,6.565696666666666
loc,1584826597,1,46.51891833333334,6.565696666666666
loc,1584826597,0,46.51899333333334,6.565713333333334
loc,1584826599,1,46.51899333333334,6.565713333333334
loc,1584826599,0,46.51911833333334,6.565706666666667
loc,1584826601,1,46.51911833333334,6.565706666666667
loc,1584826601,0,46.51919666666666,6.565715
loc,1584826603,1,46.51919666666666,6.565715
loc,1584826603,0,46.51926,6.565709999999999
loc,1584826605,1,46.51926,6.565709999999999
loc,1584826605,0,46.51933833333332,6.565706666666667
loc,1584826607,1,46.51933833333332,6.565706666666667
loc,1584826607,0,46.51941166666667,6.565709999999999
loc,1584826609,1,46.51941166666667,6.565709999999999
loc,1584826609,0,46.519481666666664,6.565731666666666
loc,1584826611,1,46.519481666666664,6.565731666666666
loc,1584826611,0,46.51951333333333,6.565811666666667
loc,1584826614,1,46.51951333333333,6.565811666666667
loc,1584826614,0,46.51958333333334,6.565836666666667
loc,1584826615,1,46.51958333333334,6.565836666666667
loc,1584826615,0,46.51964833333333,6.565788333333334
loc,1584826617,1,46.51964833333333,6.565788333333334
loc,1584826617,0,46.519751666666664,6.565781666666667
loc,1584826619,1,46.519751666666664,6.565781666666667
loc,1584826619,0,46.51983499999999,6.565768333333334
loc,1584826621,1,46.51983499999999,6.565768333333334
loc,1584826621,0,46.519915000000005,6.565884999999999
loc,1584826624,1,46.519915000000005,6.565884999999999
loc,1584826624,0,46.519976666666665,6.565935
loc,1584826628,1,46.519976666666665,6.565935
loc,1584826628,0,46.520115000000004,6.566011666666666
loc,1584826630,1,46.520115000000004,6.566011666666666
loc,1584826630,0,46.52022166666667,6.566025
loc,1584826632,1,46.52022166666667,6.566025
loc,1584826632,0,46.52033333333334,6.5660300000000005
loc,1584826634,1,46.52033333333334,6.5660300000000005
loc,1584826634,0,46.52036,6.566148333333333
loc,1584826636,1,46.52036,6.566148333333333
loc,1584826636,0,46.520385000000005,6.5662633333333345
loc,1584826639,1,46.520385000000005,6.5662633333333345
loc,1584826639,0,46.520426666666665,6.5662883333333335
loc,1584826641,1,46.520426666666665,6.5662883333333335
loc,1584826641,0,46.520451666666666,6.566381666666667
loc,1584826643,1,46.520451666666666,6.566381666666667
loc,1584826643,0,46.52053833333333,6.566386666666666
loc,1584826646,1,46.52053833333333,6.566386666666666
loc,1584826646,0,46.52058,6.566478333333333
loc,1584826648,1,46.52058,6.566478333333333
loc,1584826648,0,46.52059333333333,6.566653333333333
loc,1584826651,1,46.52059333333333,6.566653333333333
loc,1584826651,0,46.52058999999999,6.5669
loc,1584826653,1,46.52058999999999,6.5669
loc,1584826653,0,46.520599999999995,6.567328333333334
loc,1584826656,1,46.520599999999995,6.567328333333334
loc,1584826656,0,46.52058,6.567565
loc,1584826658,1,46.52058,6.567565
loc,1584826658,0,46.52057666666666,6.567776666666667
loc,1584826661,1,46.52057666666666,6.567776666666667
loc,1584826661,0,46.52050666666667,6.567841666666667
loc,1584826662,1,46.52050666666667,6.567841666666667
catch,1584826663,1,0
